"","firm","culture","tenure","employments","sim_no","var_win","cond"
"1852",2,-0.15624524284898,12.8238571210955,2,1,10,3
"1853",2,-7.48064747453855,49.0533158782766,2,1,10,3
"1854",2,2.79129762003651,7.83320520046333,1,1,10,3
"1855",2,0.455869967672341,4.1823836791925,2,1,10,3
"1856",2,0.682861254161131,14.2458566709348,2,1,10,3
"1857",2,-10.6074859363065,42.876812668699,2,1,10,3
"1858",2,-9.60309386601121,5.35558256330041,1,1,10,3
"1859",2,15.5637038562,3.33637763282687,1,1,10,3
"1860",2,-10.7390177546603,19.7426861905184,2,1,10,3
"1861",3,5.59329444601451,3.6284266827264,2,1,10,3
"1862",3,-12.4141082417841,11.9779822049819,2,1,10,3
"1863",3,2.93201146231936,10.318202844543,1,1,10,3
"1864",3,11.144270606437,19.9369062605289,2,1,10,3
"1865",3,18.4736565453683,18.3817170018937,2,1,10,3
"1866",3,-0.796887976152555,4.91346677957367,2,1,10,3
"1867",3,6.41144575616848,4.58997701143532,2,1,10,3
"1868",3,-8.17447593938875,7.11852563551252,1,1,10,3
"1869",3,-3.41396865601895,6.71004786330475,1,1,10,3
"1870",3,5.94047117190795,3.04766661150723,2,1,10,3
"1871",3,-6.02899962774372,17.1404136495619,3,1,10,3
"1872",3,8.25347344212937,118.751825234469,1,1,10,3
"1873",3,-7.92768862315742,9.64230948660262,2,1,10,3
"1874",3,-6.27368316624899,21.1093709530589,2,1,10,3
"1875",3,4.18364392189646,23.2008436325387,1,1,10,3
"1876",3,-10.3524057797509,9.44364508864428,1,1,10,3
"1877",3,0.128580123475949,14.9275573209605,1,1,10,3
"1878",3,11.2642877273744,21.5306658034573,3,1,10,3
"1879",3,-22.6678096365297,39.2129017522134,1,1,10,3
"1880",3,0.759448880505085,33.978801614282,3,1,10,3
"1881",3,-3.1225427360621,31.6746490099703,2,1,10,3
"1882",3,20.9994979095293,1.69607890067795,1,1,10,3
"1883",3,9.416397431824,21.6008694191908,1,1,10,3
"1884",3,0.394195312054928,39.0422425494648,2,1,10,3
"1885",3,-5.98787678492958,4.80503809838159,1,1,10,3
"1886",3,3.61502005645643,26.668739793862,2,1,10,3
"1887",3,-3.04285471949052,13.9537904274178,1,1,10,3
"1888",3,-9.78443423667151,7.90953829107158,1,1,10,3
"1889",3,-4.85006990699858,133.943021539838,1,1,10,3
"1890",3,4.23166296058686,70.3671281751306,2,1,10,3
"1891",4,6.34421459097476,83.5419778463883,2,1,10,3
"1892",4,11.6728494323116,11.4256657377795,1,1,10,3
"1893",4,-6.88099923476734,6.92855560350853,1,1,10,3
"1894",4,6.09927080275954,47.3692069622902,2,1,10,3
"1895",4,10.3558365623061,19.6885661056947,1,1,10,3
"1896",4,2.93968572328679,53.9706816028737,2,1,10,3
"1897",4,-3.0421594284511,6.0346459766142,1,1,10,3
"1898",4,5.96915723447114,35.062856242525,1,1,10,3
"1899",4,-10.0184208867976,2.18709947658188,2,1,10,3
"1900",4,-4.01756450693397,8.61949241080873,2,1,10,3
"1901",4,0.0252244731363214,3.31406872347027,2,1,10,3
"1902",4,-10.332534575648,6.99006561423835,1,1,10,3
"1903",4,7.72250286189564,18.0352332516997,1,1,10,3
"1904",4,-16.0469181137513,16.7643442224674,1,1,10,3
"1905",4,3.75059913049638,12.9880781200929,2,1,10,3
"1906",4,5.85456930518302,15.7344860921864,3,1,10,3
"1907",4,-8.90986666757199,4.5362336352002,3,1,10,3
"1908",4,4.80018686120173,2.97509831606252,1,1,10,3
"1909",4,4.62424299536737,1.74360192562893,1,1,10,3
"1910",4,-0.966350415008727,65.2693330744925,2,1,10,3
"1911",4,7.35579123962024,36.3562749517163,2,1,10,3
"1912",4,-10.692864868451,34.0171532865261,1,1,10,3
"1913",4,-7.16305013348881,53.2570129949558,1,1,10,3
"1914",4,-9.98269505223941,4.53253419293487,2,1,10,3
"1915",4,-0.646340925725834,46.4391771484614,1,1,10,3
"1916",4,1.09042215074778,13.3666135012202,2,1,10,3
"1917",4,-0.198002615239917,32.2208014860459,1,1,10,3
"1918",4,-1.88799898656283,34.5601284750754,4,1,10,3
"1919",4,-1.54150860736509,20.0190859973252,1,1,10,3
"1920",4,-6.54810468138061,2.69972794532363,2,1,10,3
"1921",5,7.4219856258627,9.96091771160309,1,1,10,3
"1922",5,-8.05786154485654,4.22004717462783,1,1,10,3
"1923",5,-1.45329700523652,1.74710179115442,1,1,10,3
"1924",5,22.3079177548904,24.7849440389165,2,1,10,3
"1925",5,4.73055425414269,20.4865314877253,2,1,10,3
"1926",5,13.1209542258952,4.13577301895486,2,1,10,3
"1927",5,-19.5987008601202,5.24228685691598,1,1,10,3
"1928",5,-8.46254166568655,4.36557612644547,1,1,10,3
"1929",5,-1.17832519516509,14.6134256013625,1,1,10,3
"1930",5,-1.82420638085992,13.5238535144539,2,1,10,3
"1931",5,-9.85490954530072,44.6398134556221,1,1,10,3
"1932",5,-1.54476224933131,16.0117526225341,1,1,10,3
"1933",5,-20.4781570551234,10.6706239739395,1,1,10,3
"1934",5,1.93128535938881,16.246642444801,2,1,10,3
"1935",5,-0.892644744883909,16.1412345621898,1,1,10,3
"1936",5,2.41747877595535,25.7344719269748,1,1,10,3
"1937",5,5.21801634278417,5.10790158558027,2,1,10,3
"1938",5,-16.2395775046867,12.923337769897,2,1,10,3
"1939",5,-12.8467684300031,13.6979954923334,2,1,10,3
"1940",5,9.58014373581737,80.4482716730876,1,1,10,3
"1941",5,-12.6643479409809,3.64945449219708,1,1,10,3
"1942",5,-6.1741849688953,30.1299121763283,3,1,10,3
"1943",5,-15.959894984226,14.3633261442146,2,1,10,3
"1944",5,-0.036208573284894,17.8064902124932,1,1,10,3
"1945",5,-2.61135605745312,20.2691590921276,1,1,10,3
"1946",5,-8.11771980556105,4.26273605045259,3,1,10,3
"1947",5,-24.5627290079723,6.36084035672122,1,1,10,3
"1948",5,6.02046804392679,52.617285814557,2,1,10,3
"1949",5,-15.2002128650159,10.9600905906476,1,1,10,3
"1950",5,4.77745387615984,14.5920254121531,3,1,10,3
"1951",6,15.5883650547116,22.8736523802479,3,1,10,3
"1952",6,2.68293016829739,11.8549400598166,1,1,10,3
"1953",6,8.72135613250197,3.55243437765268,2,1,10,3
"1954",6,-7.2263847184363,10.5375588716533,2,1,10,3
"1955",6,4.9209258231814,22.3385516541791,2,1,10,3
"1956",6,7.42942235581233,20.2669406320294,1,1,10,3
"1957",6,4.1019146937773,3.38840411830292,2,1,10,3
"1958",6,10.3088532615531,7.75873008804104,2,1,10,3
"1959",6,19.1109527742656,6.13836952638967,2,1,10,3
"1960",6,5.30491067160247,7.6950378014945,1,1,10,3
"1961",6,-21.0974000427404,8.09739194425708,1,1,10,3
"1962",6,14.7638467708759,11.6265996950291,1,1,10,3
"1963",6,-4.86662894883945,4.56063491919109,1,1,10,3
"1964",6,-3.28533745714745,34.8649056096037,4,1,10,3
"1965",6,7.18719824151652,9.37008907338439,2,1,10,3
"1966",6,9.89063508700462,4.46930676864764,2,1,10,3
"1967",6,-13.9960831887736,17.1000719505087,1,1,10,3
"1968",6,-6.07488271342663,10.0522195168105,2,1,10,3
"1969",6,-7.15151106813839,3.88877066943484,2,1,10,3
"1970",6,7.47852982494624,2.61892192936572,2,1,10,3
"1971",6,18.6652994483452,41.44972491354,1,1,10,3
"1972",6,3.54451846493289,25.3307884527069,3,1,10,3
"1973",6,-2.41038841280143,8.15995962613454,2,1,10,3
"1974",6,0.338814218077855,4.92807876274022,2,1,10,3
"1975",6,-13.709603160834,10.1916717904218,1,1,10,3
"1976",6,-7.66620198660233,6.15409571499055,3,1,10,3
"1977",6,8.12674824230879,10.8839491990127,1,1,10,3
"1978",6,10.9320185497549,21.7121091540048,1,1,10,3
"1979",6,5.35622011347226,9.17772043262026,1,1,10,3
"1980",6,10.8789755505799,4.56392580725448,2,1,10,3
"1981",7,4.97176404973436,19.7682231435544,1,1,10,3
"1982",7,11.4172357922435,25.3447544173531,2,1,10,3
"1983",7,-3.59519497614037,0.532624040618173,2,1,10,3
"1984",7,5.28440691558196,4.96407472031506,3,1,10,3
"1985",7,3.58142799353643,7.49697525396907,2,1,10,3
"1986",7,2.37220784845011,6.781627318506,2,1,10,3
"1987",7,21.0381972358817,44.023994043937,1,1,10,3
"1988",7,8.64346801576553,9.802187312368,1,1,10,3
"1989",7,8.6038550392515,36.7301674977282,2,1,10,3
"1990",7,10.8470447233289,7.98732299355014,1,1,10,3
"1991",7,5.09245925761992,4.00839716966768,2,1,10,3
"1992",7,12.4019945455741,28.9929860287453,1,1,10,3
"1993",7,-4.60806769699806,20.1590232137486,1,1,10,3
"1994",7,-4.20490435174804,34.0439235586485,2,1,10,3
"1995",7,8.02299805625401,13.9686288314751,2,1,10,3
"1996",7,-10.8854597854999,43.6600165041783,1,1,10,3
"1997",7,1.15637138609157,44.0152175835187,2,1,10,3
"1998",7,9.51490815541358,6.35185789689457,3,1,10,3
"1999",7,5.5901860964874,7.75777937612547,3,1,10,3
"2000",7,6.56463113073536,23.0233419883428,1,1,10,3
"2001",7,2.1464482717316,8.37067412462766,1,1,10,3
"2002",7,-0.666641377006209,19.639135075663,2,1,10,3
"2003",7,-19.4704553474606,13.7439582973318,2,1,10,3
"2004",7,-0.0908979339560198,34.0442870488525,2,1,10,3
"2005",7,3.83061451962019,57.6819167084076,1,1,10,3
"2006",7,-3.99064293178953,19.3539148730519,3,1,10,3
"2007",7,-13.080947517573,47.9882882814296,1,1,10,3
"2008",7,6.04215419663536,5.72930932426095,1,1,10,3
"2009",7,-8.61574295437066,5.33592770168011,1,1,10,3
"2010",7,2.67685255375581,15.1526644189721,4,1,10,3
"2011",8,16.7556782660608,4.27059981889657,3,1,10,3
"2012",8,-3.25093613539751,22.6537714453474,1,1,10,3
"2013",8,1.10171800726353,39.1441927136068,1,1,10,3
"2014",8,-4.85836184253346,4.30989926136324,2,1,10,3
"2015",8,13.7022067304255,5.57439806446271,1,1,10,3
"2016",8,-7.44762668049121,11.3154985655251,1,1,10,3
"2017",8,-10.1618777143742,5.65163593294207,2,1,10,3
"2018",8,-7.73330658212706,19.045351516654,2,1,10,3
"2019",8,-5.02145852873093,15.874083500748,1,1,10,3
"2020",8,14.9793141608571,8.66325343380019,2,1,10,3
"2021",8,-1.44967131283075,30.4476063721415,1,1,10,3
"2022",8,4.19311585071386,4.32508208391853,1,1,10,3
"2023",8,12.2486793537054,12.7479145621392,2,1,10,3
"2024",8,5.48274508289,13.7153123993124,1,1,10,3
"2025",8,6.21635245504559,4.07951278164169,1,1,10,3
"2026",8,0.937131479364417,13.6980690523825,2,1,10,3
"2027",8,-0.336162496880108,32.6231041538613,2,1,10,3
"2028",8,13.0054087440933,47.9195775806789,1,1,10,3
"2029",8,-1.29317424599038,24.3141448740771,1,1,10,3
"2030",8,-10.4050870026044,18.3346097854951,2,1,10,3
"2031",8,4.9007307973999,17.1656528238107,2,1,10,3
"2032",8,-11.7362839593385,11.9051795547477,2,1,10,3
"2033",8,10.0046185613986,3.70417753666454,1,1,10,3
"2034",8,-2.70414380455721,36.7538738203761,1,1,10,3
"2035",8,3.21644410504977,1.74863095355124,2,1,10,3
"2036",8,-5.05228028942742,95.670535564354,1,1,10,3
"2037",8,-7.90765093458026,52.3232993323965,2,1,10,3
"2038",8,2.89762682992083,0.478465110730879,1,1,10,3
"2039",8,4.87973023756536,8.85460352631649,2,1,10,3
"2040",8,-6.9458016460104,12.780383500686,2,1,10,3
"2041",9,-5.23878580739936,43.5424387547293,3,1,10,3
"2042",9,-23.3576311103563,12.1169660772577,2,1,10,3
"2043",9,-0.58770055591482,47.5547359366416,1,1,10,3
"2044",9,7.34909165833575,24.0955312840995,2,1,10,3
"2045",9,12.038379704529,3.57421230899604,2,1,10,3
"2046",9,2.84027815901534,9.00007442474611,1,1,10,3
"2047",9,16.6954445764872,16.3215428512194,1,1,10,3
"2048",9,-5.41202207102973,11.0563682709105,2,1,10,3
"2049",9,-5.60100776574381,13.338206371456,1,1,10,3
"2050",9,-18.0309543301076,5.83219055644721,2,1,10,3
"2051",9,5.43498153935052,5.44209310882502,2,1,10,3
"2052",9,-6.27841696296826,11.7935979954777,1,1,10,3
"2053",9,21.0970085077009,4.86131838543318,3,1,10,3
"2054",9,-0.563589000091469,14.8235615877924,1,1,10,3
"2055",9,11.3694528456541,23.0017515845463,1,1,10,3
"2056",9,0.772275545099017,14.4289552082279,2,1,10,3
"2057",9,5.24755094002482,20.807251562182,1,1,10,3
"2058",9,17.1812154469904,8.80350164746942,2,1,10,3
"2059",9,14.4994152341544,44.3884026643067,1,1,10,3
"2060",9,-3.27626448631088,7.71084256568207,3,1,10,3
"2061",9,-3.58528493549568,2.33741213413926,1,1,10,3
"2062",9,3.51472895106288,83.9673932930824,1,1,10,3
"2063",9,5.25546560240414,7.54195558332646,2,1,10,3
"2064",9,2.37063440094967,21.0940100294584,1,1,10,3
"2065",9,2.08701855787597,22.7470748443019,1,1,10,3
"2066",9,13.2828674824869,5.67263234879418,2,1,10,3
"2067",9,6.38235116546025,5.06257699785123,1,1,10,3
"2068",9,-11.0395102173235,0.827190548726704,2,1,10,3
"2069",9,13.4304858333717,6.12826622368277,2,1,10,3
"2070",9,7.33725289202371,15.7868751819838,1,1,10,3
"2071",10,24.1967621083937,27.525007878408,2,1,10,3
"2072",10,-3.04497238814384,5.11050917878541,1,1,10,3
"2073",10,-19.0894494562868,7.17909657758257,1,1,10,3
"2074",10,-11.5848664910356,2.0713925219515,2,1,10,3
"2075",10,0.383292474312672,30.3467312314551,2,1,10,3
"2076",10,-2.80776433805416,19.3514089764804,1,1,10,3
"2077",10,-1.76146553772584,98.7412380590703,1,1,10,3
"2078",10,12.011818812453,6.36501699530413,3,1,10,3
"2079",10,9.67228126666764,26.8669296222793,1,1,10,3
"2080",10,7.61017894617599,25.935799847677,1,1,10,3
"2081",10,-5.02379433736432,13.8828811260265,1,1,10,3
"2082",10,-6.05855963239679,44.4879233763055,1,1,10,3
"2083",10,9.27206985228298,29.511741848238,2,1,10,3
"2084",10,-12.340629324496,38.9257732737901,1,1,10,3
"2085",10,-4.50411049196497,6.96456970167826,2,1,10,3
"2086",10,-0.0576756033888002,29.705874360428,1,1,10,3
"2087",10,-1.09098380140398,42.5497666853915,2,1,10,3
"2088",10,-0.838658652954643,16.6292337079592,2,1,10,3
"2089",10,11.1039554805482,3.22204376576752,2,1,10,3
"2090",10,-14.1388155812847,32.0179344769684,2,1,10,3
"2091",10,-11.6224644215627,7.0039928631526,1,1,10,3
"2092",10,-13.4987185899494,1.69364444983429,2,1,10,3
"2093",10,6.88134993487353,24.5743844508923,1,1,10,3
"2094",10,-4.9867932205236,5.34641774963886,1,1,10,3
"2095",10,10.3181882101379,18.1062682996337,1,1,10,3
"2096",10,3.69892889719523,6.65341643997355,1,1,10,3
"2097",10,12.3668112018091,10.630274088986,1,1,10,3
"2098",10,4.33808195904331,3.33643872924066,2,1,10,3
"2099",10,17.20210114781,10.6652825475584,1,1,10,3
"2100",10,8.62582851163666,38.4135637745416,1,1,10,3
"2101",11,0.381738305924454,59.131711595808,4,1,10,3
"2102",11,5.47418411479854,6.36561383024367,1,1,10,3
"2103",11,-7.58974267767327,43.7842238228719,2,1,10,3
"2104",11,-0.957138239212278,39.4419856985702,2,1,10,3
"2105",11,-5.59374829486123,57.8957774743517,1,1,10,3
"2106",11,1.1045179684555,4.68295593041043,1,1,10,3
"2107",11,-8.36604607579699,31.4760303017072,1,1,10,3
"2108",11,12.3814550358974,30.5219970738919,1,1,10,3
"2109",11,-16.005097515108,10.8441390058555,2,1,10,3
"2110",11,-13.331961121594,22.4724447684617,1,1,10,3
"2111",11,-9.29768414849962,30.1861170165181,1,1,10,3
"2112",11,7.11113685846588,9.89790951455376,1,1,10,3
"2113",11,-20.2634754535721,39.1558696342238,1,1,10,3
"2114",11,-16.5486775501124,13.3910418349181,2,1,10,3
"2115",11,-3.24624816671109,3.53218065383832,2,1,10,3
"2116",11,-4.02926426700729,8.4840959374476,3,1,10,3
"2117",11,7.3829756078388,12.0376732217528,1,1,10,3
"2118",11,9.46063767804442,18.0036008269021,1,1,10,3
"2119",11,-0.951429895153396,7.83005889187949,1,1,10,3
"2120",11,-8.23552521675893,23.4476326997701,2,1,10,3
"2121",11,-22.1085690826591,32.615085844954,1,1,10,3
"2122",11,12.9889468806107,19.0272588215421,2,1,10,3
"2123",11,12.5955009549549,10.4707450638036,2,1,10,3
"2124",11,-16.9414575822023,16.6304627109987,2,1,10,3
"2125",11,-6.64155353648214,8.7243469291326,1,1,10,3
"2126",11,1.3117788843644,60.6334066989293,1,1,10,3
"2127",11,-10.058019655126,8.10779051761606,1,1,10,3
"2128",11,2.84171340553581,26.2435225294186,2,1,10,3
"2129",11,-10.8774580558502,9.53444895285251,2,1,10,3
"2130",11,1.15637554685916,24.3178232263127,1,1,10,3
"2131",12,19.8705166079752,13.803315312745,1,1,10,3
"2132",12,13.9927763925864,19.7774169368731,2,1,10,3
"2133",12,7.27609152806934,11.0182244970941,2,1,10,3
"2134",12,7.91869495446909,12.1857557871007,1,1,10,3
"2135",12,1.16453407381297,46.6625432990909,1,1,10,3
"2136",12,-2.9285092373479,12.6116783284985,2,1,10,3
"2137",12,8.62526049401378,4.52047572173588,2,1,10,3
"2138",12,6.33742101634805,5.09276681017828,1,1,10,3
"2139",12,-4.62230171458125,11.2233433455106,1,1,10,3
"2140",12,4.0518747624567,11.3379504078371,1,1,10,3
"2141",12,6.95466832006874,27.9744599492464,2,1,10,3
"2142",12,-20.1478453322643,14.039981135486,3,1,10,3
"2143",12,-3.67871839970088,13.3649399804128,2,1,10,3
"2144",12,13.3094473517205,3.21891361111224,1,1,10,3
"2145",12,20.2998988828916,37.9250746946782,2,1,10,3
"2146",12,-1.38698840407865,3.19215944737791,1,1,10,3
"2147",12,4.79852426965892,13.289959243732,2,1,10,3
"2148",12,-3.99192156575423,8.79952936913089,3,1,10,3
"2149",12,-5.76938669821018,5.18872926189581,2,1,10,3
"2150",12,-4.44066087277428,3.4527939272695,1,1,10,3
"2151",12,-1.27750654506368,0.262768084074922,1,1,10,3
"2152",12,3.64822704413995,48.8227422577761,1,1,10,3
"2153",12,5.55666428273975,35.5194085322795,2,1,10,3
"2154",12,-0.0787715892280087,1.65618597865014,1,1,10,3
"2155",12,-9.20370313009346,8.69735605850742,3,1,10,3
"2156",12,9.56392746144291,12.5487112063494,1,1,10,3
"2157",12,0.251301760199082,31.0979932161026,1,1,10,3
"2158",12,9.21881706657998,6.82629248563066,1,1,10,3
"2159",12,3.39286818884838,13.1782370900686,2,1,10,3
"2160",12,7.9159533025733,6.78472231241356,2,1,10,3
"2161",13,-4.57281991453879,2.20721798194531,1,1,10,3
"2162",13,-2.98048433119339,4.53502889136836,1,1,10,3
"2163",13,-10.7139552571556,7.30632622547305,1,1,10,3
"2164",13,-3.73571551262527,1.52158383233084,1,1,10,3
"2165",13,7.96955042104346,15.3947471155618,1,1,10,3
"2166",13,15.1907406876811,35.6381242288513,1,1,10,3
"2167",13,0.708989684670073,35.0795779147977,2,1,10,3
"2168",13,-15.1074185888742,0.915723895449517,1,1,10,3
"2169",13,-0.939854746439154,5.15903962810053,3,1,10,3
"2170",13,-17.4986340691976,4.3398846930197,1,1,10,3
"2171",13,4.88034600968151,22.3330743540327,1,1,10,3
"2172",13,-5.46579842905285,4.34380881422764,1,1,10,3
"2173",13,4.34937939872454,14.8926532510602,2,1,10,3
"2174",13,-1.51793007385712,1.39403195801191,2,1,10,3
"2175",13,22.3838678730648,20.2186249801554,2,1,10,3
"2176",13,5.53930575691561,2.62657534290576,2,1,10,3
"2177",13,-12.2692357910704,5.99516895262109,2,1,10,3
"2178",13,-4.49314571878505,18.9771188106023,2,1,10,3
"2179",13,-9.23226321079708,21.5763828195043,2,1,10,3
"2180",13,14.4523975893764,16.0522669615732,4,1,10,3
"2181",13,2.24580602445764,24.9728664501393,1,1,10,3
"2182",13,0.436160291926996,34.200814633246,2,1,10,3
"2183",13,-3.09022463026224,21.1219570791176,2,1,10,3
"2184",13,9.28484961111239,3.93439666849665,1,1,10,3
"2185",13,-15.1111153721735,3.7496262623013,2,1,10,3
"2186",13,-5.32741272594292,48.6903519031165,1,1,10,3
"2187",13,11.2534169938297,11.2028603096978,1,1,10,3
"2188",13,-0.509489932471674,0.580229074691361,1,1,10,3
"2189",13,-7.06718460621099,10.8504924424369,1,1,10,3
"2190",13,-17.5031237294167,20.5615767018315,2,1,10,3
"2191",14,-11.0700695860629,5.80251512088631,1,1,10,3
"2192",14,-0.932903110418911,49.529141322711,3,1,10,3
"2193",14,4.30498670052269,22.9461443423478,1,1,10,3
"2194",14,-7.56983945134976,13.6453370598655,2,1,10,3
"2195",14,-11.18463730967,109.699940023756,1,1,10,3
"2196",14,14.1840374988804,41.3523026757929,2,1,10,3
"2197",14,-21.5502850066334,4.31570975865142,1,1,10,3
"2198",14,-2.05832863359617,5.35539886427479,1,1,10,3
"2199",14,16.8579585579672,4.82885187908406,1,1,10,3
"2200",14,-5.81910081380699,100.846022808495,3,1,10,3
"2201",14,6.30975263993017,31.1082622155338,1,1,10,3
"2202",14,16.9066055872749,15.0701890152184,2,1,10,3
"2203",14,-9.11428505492006,5.06392047232384,1,1,10,3
"2204",14,1.82095424490123,82.0209270748311,2,1,10,3
"2205",14,-6.77508442820897,7.39993968743404,1,1,10,3
"2206",14,13.0486708707301,10.748173049741,3,1,10,3
"2207",14,9.32877815648318,68.0036655080615,2,1,10,3
"2208",14,-7.25129164025004,20.5366183221563,2,1,10,3
"2209",14,-6.52822240075454,17.2720761823619,1,1,10,3
"2210",14,14.0751361874531,10.652804067263,2,1,10,3
"2211",14,-7.56254231548204,15.8862088868865,1,1,10,3
"2212",14,2.18977327152584,4.53718336715384,1,1,10,3
"2213",14,4.16792143309067,1.79022817856479,1,1,10,3
"2214",14,18.6841879528281,20.8016553306368,1,1,10,3
"2215",14,4.76838773621206,4.22591603601577,2,1,10,3
"2216",14,-9.17639144304277,3.65346578883756,1,1,10,3
"2217",14,-13.8742160666735,13.3911576725734,1,1,10,3
"2218",14,3.79137008965684,11.9170111553506,1,1,10,3
"2219",14,10.6036695088552,14.5575647296924,1,1,10,3
"2220",14,-20.0208116722725,3.46333653183497,2,1,10,3
"2221",15,18.6419404467506,22.2487834328934,2,1,10,3
"2222",15,-3.75025776239315,6.82189242605591,1,1,10,3
"2223",15,4.5925539600287,5.15489393555624,1,1,10,3
"2224",15,1.42958803582336,0.874977644309379,2,1,10,3
"2225",15,21.8984559433177,13.4415005616281,1,1,10,3
"2226",15,2.62542993773622,3.37031265294022,1,1,10,3
"2227",15,11.6283190200049,3.97214976944292,2,1,10,3
"2228",15,12.1208067434888,5.3895573809368,1,1,10,3
"2229",15,2.32617049078956,8.19794705968847,1,1,10,3
"2230",15,3.06528926766783,42.5806613650948,1,1,10,3
"2231",15,2.98426811588526,83.6186812503849,1,1,10,3
"2232",15,0.082538982529054,11.5673695390205,2,1,10,3
"2233",15,-1.18197741984437,4.76592445397271,2,1,10,3
"2234",15,22.6690731338765,5.36311556257201,1,1,10,3
"2235",15,11.6194036616896,7.02302437962569,1,1,10,3
"2236",15,4.66792069765508,11.7244622425973,4,1,10,3
"2237",15,-18.9634539014423,21.6747103824891,1,1,10,3
"2238",15,-8.12380211605992,4.17152114908592,1,1,10,3
"2239",15,-14.9263987671208,1.5636427972729,2,1,10,3
"2240",15,-4.13312242234867,1.52626064329212,1,1,10,3
"2241",15,-0.741431436844444,15.7424508756908,2,1,10,3
"2242",15,-12.0344662479195,4.76222085747678,2,1,10,3
"2243",15,-1.85132992147113,5.72488973287705,2,1,10,3
"2244",15,-9.01749812368797,11.1306652853356,1,1,10,3
"2245",15,4.58259322076997,7.8201197541853,2,1,10,3
"2246",15,-5.42431565468276,4.78040394296479,2,1,10,3
"2247",15,-7.93451290267766,28.3186251621517,1,1,10,3
"2248",15,-18.8271963878503,11.9949495378587,1,1,10,3
"2249",15,7.29915765074245,9.9293582991289,1,1,10,3
"2250",15,-3.24952212780404,1.51833045580579,2,1,10,3
"2251",16,8.05675146845289,4.50674433464639,2,1,10,3
"2252",16,-7.96817701346998,7.84241265041453,2,1,10,3
"2253",16,-6.57708342909835,15.9318173513002,1,1,10,3
"2254",16,-20.46438394762,23.6136469729203,1,1,10,3
"2255",16,0.520209086256313,9.34013752607443,2,1,10,3
"2256",16,-1.15969990191546,4.57233373059166,1,1,10,3
"2257",16,1.92035959964022,11.3797945926933,1,1,10,3
"2258",16,-14.9600541796503,16.1082549678858,2,1,10,3
"2259",16,9.33944267468637,15.0275604458508,3,1,10,3
"2260",16,10.6270676597902,13.9101391531257,1,1,10,3
"2261",16,10.3883624141423,7.47396721278024,2,1,10,3
"2262",16,5.19982042546704,148.365711686735,1,1,10,3
"2263",16,-10.7315470873043,33.6765712339037,1,1,10,3
"2264",16,-5.77833093471472,16.3021242606064,2,1,10,3
"2265",16,3.87058723779983,6.86313324383087,1,1,10,3
"2266",16,-4.37878423258463,3.41949363355044,2,1,10,3
"2267",16,8.91781439107073,3.63263973821427,2,1,10,3
"2268",16,26.992835826491,4.23435020005633,2,1,10,3
"2269",16,-7.64678173603683,36.5175957396884,2,1,10,3
"2270",16,-10.0725888057292,2.9978222036898,2,1,10,3
"2271",16,7.1400363369916,4.91620953596813,2,1,10,3
"2272",16,-7.07976775742189,14.1601320001924,1,1,10,3
"2273",16,-9.32192176741865,9.02939648429355,1,1,10,3
"2274",16,2.89843660668345,9.45716157517271,1,1,10,3
"2275",16,6.70749630847948,5.03231001506048,1,1,10,3
"2276",16,15.7494280234905,6.22362582870971,1,1,10,3
"2277",16,-10.9603461920399,4.36645090631987,2,1,10,3
"2278",16,-1.94326523991422,3.35296038040561,2,1,10,3
"2279",16,-7.25990587943571,15.1706635033048,1,1,10,3
"2280",16,13.2681599874097,25.3871604313409,2,1,10,3
"2281",17,8.57156957789615,25.4019550687951,1,1,10,3
"2282",17,6.21445334321824,3.42977940455119,2,1,10,3
"2283",17,-2.18114163324589,62.0048904555786,2,1,10,3
"2284",17,-5.53964734182871,43.2413565821301,2,1,10,3
"2285",17,-5.54799767932584,2.39233207019925,2,1,10,3
"2286",17,12.8161217489219,27.9149906919932,2,1,10,3
"2287",17,9.8313826000861,34.3293515149108,1,1,10,3
"2288",17,12.8358545874106,16.4994515181712,2,1,10,3
"2289",17,3.43571459989152,12.2738889366133,1,1,10,3
"2290",17,1.08740684585467,10.4033735760795,1,1,10,3
"2291",17,-7.34642478247479,13.5275805334581,2,1,10,3
"2292",17,-1.69046866508449,5.63920029186834,1,1,10,3
"2293",17,14.4079930383076,3.83617515253221,1,1,10,3
"2294",17,13.6374270430057,32.5971005050497,1,1,10,3
"2295",17,1.15458376659909,7.54935868000636,1,1,10,3
"2296",17,-1.20332847971563,8.17375080142383,1,1,10,3
"2297",17,13.9454718218119,39.7701953554831,1,1,10,3
"2298",17,-5.50691161238771,22.5247456050079,4,1,10,3
"2299",17,-0.331371066051032,2.46319617006375,2,1,10,3
"2300",17,14.1713828196082,2.40700797122408,2,1,10,3
"2301",17,2.53154637049455,6.52752793987016,1,1,10,3
"2302",17,3.44672831976452,2.30945164301534,1,1,10,3
"2303",17,-2.02606853269769,33.781658931071,1,1,10,3
"2304",17,-12.0108902664573,2.16965456046142,1,1,10,3
"2305",17,18.5947630371386,5.75539606721273,2,1,10,3
"2306",17,11.5230617331399,12.3197994409936,1,1,10,3
"2307",17,12.2516304760502,5.1826631474753,1,1,10,3
"2308",17,1.64951000024688,40.4267979682026,1,1,10,3
"2309",17,15.8377888527663,31.8261659846149,3,1,10,3
"2310",17,-7.52951108593231,12.8914074757673,1,1,10,3
"2311",18,-11.4098890285806,92.5953767945317,1,1,10,3
