"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","emps_end","cond","rep_no","b1","b2","b3","r0","r1","r2","s0","s1"
"1",1.06465620206696,0.0969111167769423,1.16810720921083,0.927260148821906,0.0650321395775941,0,9,1,1,1,0,0.3,0.1,0.03,0.1,0.05,1,1
"2",1.06465620206696,0.0969111167769423,1.14095592990969,0.690798235635028,0.0629201101928375,0,10,1,1,1,0.1,0.3,0.1,0.03,0.1,0.05,1,1
"3",1.06465620206696,0.0969111167769423,1.13162498520613,0.54832945305972,0.0608539944903581,0,11,1,1,1,0.2,0.3,0.1,0.03,0.1,0.05,1,1
"4",1.06465620206696,0.0969111167769423,1.03789178324635,0.410451962623301,0.0570615243342516,0,11,1,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1
"5",1.06465620206696,0.0969111167769423,1.04947807303397,0.319978422563053,0.0519559228650138,0,14,1,1,1,0.4,0.3,0.1,0.03,0.1,0.05,1,1
"6",1.06465620206696,0.0969111167769423,1.06709035692482,0.249637307976005,0.0469237832874197,0,16,1,1,1,0.5,0.3,0.1,0.03,0.1,0.05,1,1
"7",1.06465620206696,0.0969111167769423,1.0712833306991,0.200450221593606,0.0409917355371901,0,18,1,1,1,0.6,0.3,0.1,0.03,0.1,0.05,1,1
"8",1.06465620206696,0.0969111167769423,1.06901168592798,0.15372789628596,0.0374288337924702,0,23,1,1,1,0.7,0.3,0.1,0.03,0.1,0.05,1,1
"9",1.06465620206696,0.0969111167769423,1.06951177472285,0.105904790551053,0.0354729109274564,0,21,1,1,1,0.8,0.3,0.1,0.03,0.1,0.05,1,1
"10",1.06465620206696,0.0969111167769423,1.06599573689118,0.149711125610087,0.033544536271809,0,22,2,1,1,0.9,0.3,0.1,0.03,0.1,0.05,1,1
"11",1.06465620206696,0.0969111167769423,1.06520143667382,0.134100689597334,0.0328282828282828,0,23,1,1,1,1,0.3,0.1,0.03,0.1,0.05,1,1
"12",1.06465620206696,0.0969111167769423,1.25309268950494,0.948733506947725,0.0637006427915519,0,9,1,1,2,0,0.3,0.1,0.03,0.1,0.05,1,1
"13",1.06465620206696,0.0969111167769423,1.06214781116496,0.710829874243731,0.0649862258953168,0,9.5,2,1,2,0.1,0.3,0.1,0.03,0.1,0.05,1,1
"14",1.06465620206696,0.0969111167769423,1.07773837234243,0.558211619806362,0.0618549127640037,0,10,2,1,2,0.2,0.3,0.1,0.03,0.1,0.05,1,1
"15",1.06465620206696,0.0969111167769423,1.08837613341412,0.401992433644345,0.0569605142332415,0,10,1,1,2,0.3,0.3,0.1,0.03,0.1,0.05,1,1
"16",1.06465620206696,0.0969111167769423,1.07587340610241,0.331722439300929,0.0524058769513315,0,13,1,1,2,0.4,0.3,0.1,0.03,0.1,0.05,1,1
"17",1.06465620206696,0.0969111167769423,1.07994588834511,0.274674546364557,0.0469146005509642,0,15.5,1,1,2,0.5,0.3,0.1,0.03,0.1,0.05,1,1
"18",1.06465620206696,0.0969111167769423,1.07997066369239,0.196520768708091,0.0433333333333333,0,18,2,1,2,0.6,0.3,0.1,0.03,0.1,0.05,1,1
"19",1.06465620206696,0.0969111167769423,1.06941694624237,0.171118225131761,0.038236914600551,0,19,2,1,2,0.7,0.3,0.1,0.03,0.1,0.05,1,1
"20",1.06465620206696,0.0969111167769423,1.06040991325287,0.14074377759505,0.0356932966023875,0,21,1,1,2,0.8,0.3,0.1,0.03,0.1,0.05,1,1
"21",1.06465620206696,0.0969111167769423,1.0653838434282,0.140332619855025,0.0341138659320478,0,23,1,1,2,0.9,0.3,0.1,0.03,0.1,0.05,1,1
"22",1.06465620206696,0.0969111167769423,1.06367136495759,0.1052693434662,0.0325895316804408,0,24,2,1,2,1,0.3,0.1,0.03,0.1,0.05,1,1
"23",1.06465620206696,0.0969111167769423,1.18418569492661,0.926763987026148,0.066317722681359,0,9,1,1,3,0,0.3,0.1,0.03,0.1,0.05,1,1
"24",1.06465620206696,0.0969111167769423,0.956893128435028,0.684903636507082,0.062534435261708,0,10,2,1,3,0.1,0.3,0.1,0.03,0.1,0.05,1,1
"25",1.06465620206696,0.0969111167769423,1.07417694379723,0.519880100248846,0.0583654729109275,0,11,1,1,3,0.2,0.3,0.1,0.03,0.1,0.05,1,1
"26",1.06465620206696,0.0969111167769423,1.06972189349909,0.443394661944216,0.0562075298438935,0,12,2,1,3,0.3,0.3,0.1,0.03,0.1,0.05,1,1
"27",1.06465620206696,0.0969111167769423,1.0971510198425,0.321583247509299,0.0518549127640037,0,13,1,1,3,0.4,0.3,0.1,0.03,0.1,0.05,1,1
"28",1.06465620206696,0.0969111167769423,1.05876292582227,0.253931291111837,0.0475757575757576,0,14.5,1,1,3,0.5,0.3,0.1,0.03,0.1,0.05,1,1
"29",1.06465620206696,0.0969111167769423,1.07373393472538,0.217995197919289,0.0426905417814509,0,18,2,1,3,0.6,0.3,0.1,0.03,0.1,0.05,1,1
"30",1.06465620206696,0.0969111167769423,1.06895908784132,0.181188005287401,0.0377134986225895,0,20,1,1,3,0.7,0.3,0.1,0.03,0.1,0.05,1,1
"31",1.06465620206696,0.0969111167769423,1.06055831926083,0.163213615739937,0.0367768595041322,0,20,1,1,3,0.8,0.3,0.1,0.03,0.1,0.05,1,1
"32",1.06465620206696,0.0969111167769423,1.06926595745746,0.148491861755377,0.0347566574839302,0,21.5,2,1,3,0.9,0.3,0.1,0.03,0.1,0.05,1,1
