"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","emps_end","optimize","cond","rep_no","b1","b2","b3","r0","r1","r2","s0","s1"
"29",1.06465620206696,0.0969111167769423,0.0366427205949528,0.121593956900575,0.0540863177226814,0.969630207933395,16,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"30",1.06465620206696,0.0969111167769423,0.0425745962775913,0.112274147333619,0.053921028466483,0.970160551326452,16,7,0,1,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"31",1.06465620206696,0.0969111167769423,1.06519123675908,0.0393833403828216,0.035188246097337,0.698778554780358,19,3,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"32",1.06465620206696,0.0969111167769423,1.04432489564289,0.0465791920678857,0.038613406795225,0.858566447919319,20,5,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"33",1.06465620206696,0.0969111167769423,1.0027194768469,0.080849254271455,0.0453443526170799,0.908507345247149,15,6,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"34",1.06465620206696,0.0969111167769423,0.908940330437324,0.142165812989039,0.0483471074380165,0.937271982370923,14,6,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"35",1.06465620206696,0.0969111167769423,0.898626440437974,0.0876157017378315,0.0480348943985308,0.954671120251654,16,6,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"36",1.06465620206696,0.0969111167769423,0.848940483062597,0.11602938675044,0.0509825528007346,0.957447259319694,15,7,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"37",1.06465620206696,0.0969111167769423,0.436358264626455,0.373406573357197,0.0569880624426079,0.961211579277106,10,7,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"38",1.06465620206696,0.0969111167769423,0.102684060592759,0.203484652949987,0.058475665748393,0.967112218509224,12,8,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"39",1.06465620206696,0.0969111167769423,0.0602856304202752,0.157115753797576,0.057722681359045,0.968462257671478,13,8,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"40",1.06465620206696,0.0969111167769423,0.0538325447478196,0.133411876124994,0.056969696969697,0.971639182017964,15,8,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1
"41",1.06465620206696,0.0969111167769423,0.0332798108449376,0.111662121618586,0.0556473829201102,0.972055741554476,16,8,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"42",1.06465620206696,0.0969111167769423,0.0541548486961876,0.115062907529336,0.0535812672176309,0.96932549791171,14,7,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"43",1.06465620206696,0.0969111167769423,0.0337560852940676,0.120620172450119,0.0546005509641873,0.969923075424786,16,7,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"44",1.06465620206696,0.0969111167769423,0.0469422919218542,0.114587445348804,0.0551056014692378,0.967533140629686,15,8,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"45",1.06465620206696,0.0969111167769423,0.0397494634859464,0.121693887587758,0.0540036730945822,0.971625312507571,15.5,7,0,1,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"46",1.06465620206696,0.0969111167769423,1.06760448163194,0.0367139659616875,0.0347474747474747,0.69939554407698,20,3,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"47",1.06465620206696,0.0969111167769423,1.02630291870106,0.0465604851769493,0.0396969696969697,0.861528053070329,21,5,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"48",1.06465620206696,0.0969111167769423,1.01929931748562,0.0680174999104277,0.0429660238751148,0.914145366130269,19,6,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"49",1.06465620206696,0.0969111167769423,0.957972040985855,0.138086991880606,0.0502295684113866,0.93004571185194,14,7,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"50",1.06465620206696,0.0969111167769423,0.85762149336657,0.122003057094314,0.0501010101010101,0.948653723108818,15,6,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"51",1.06465620206696,0.0969111167769423,0.846785890332649,0.161010442576856,0.0507162534435262,0.95879397774697,14,7,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"52",1.06465620206696,0.0969111167769423,0.524662845960554,0.366631752173045,0.0565564738292011,0.962045309844316,9,7,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"53",1.06465620206696,0.0969111167769423,0.130550380104694,0.249983461151571,0.0584848484848485,0.964016406201097,11,8,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"54",1.06465620206696,0.0969111167769423,0.0741755020737925,0.156867645480169,0.0589072543617998,0.969290718939229,13,8,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"55",1.06465620206696,0.0969111167769423,0.0509615623842306,0.105249175556371,0.0562258953168044,0.969833067583498,15,8,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1
"56",1.06465620206696,0.0969111167769423,0.0437826304822748,0.108514045406894,0.0556198347107438,0.969144198924303,15.5,8,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"57",1.06465620206696,0.0969111167769423,0.035989247551768,0.104826093177402,0.0549035812672176,0.966290092090363,17,7,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"58",1.06465620206696,0.0969111167769423,0.0605868479919675,0.115596229989791,0.0548484848484849,0.966537915844736,16,7,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"59",1.06465620206696,0.0969111167769423,0.0383365209923267,0.11078714550928,0.0545638200183655,0.973217106266689,14,7,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"60",1.06465620206696,0.0969111167769423,0.0291802656139302,0.106134001006629,0.0545638200183655,0.970269319533881,14.5,7,0,1,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"61",1.06465620206696,0.0969111167769423,1.05376018688375,0.033246876008513,0.036198347107438,0.699788241881643,19,3,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"62",1.06465620206696,0.0969111167769423,1.03579700843113,0.0478353044980604,0.0392837465564738,0.853189086714266,20,5,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"63",1.06465620206696,0.0969111167769423,1.0021991411316,0.0918622427216986,0.0454820936639119,0.90330262705755,17,6,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"64",1.06465620206696,0.0969111167769423,0.952852626956968,0.142075472087887,0.0510192837465565,0.929939897063177,14,7,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"65",1.06465620206696,0.0969111167769423,0.905694469969341,0.10246405581376,0.0496786042240588,0.954994567588584,16,6,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"66",1.06465620206696,0.0969111167769423,0.812616429950235,0.169995063547003,0.0509366391184573,0.953537042588049,14,7,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"67",1.06465620206696,0.0969111167769423,0.574033471933154,0.356773806640257,0.0565840220385675,0.963494748622088,11,7,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"68",1.06465620206696,0.0969111167769423,0.129324235675216,0.224803326649419,0.0584940312213039,0.963930267984079,10,8,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"69",1.06465620206696,0.0969111167769423,0.0620503638660131,0.130394069859991,0.0576767676767677,0.967277898009112,13,8,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"70",1.06465620206696,0.0969111167769423,0.0521511981781693,0.118552689848812,0.0568962350780533,0.968372060154597,15,8,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1
"71",1.06465620206696,0.0969111167769423,0.0384199066720168,0.112348866685982,0.0550229568411387,0.96919288803704,14,7,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"72",1.06465620206696,0.0969111167769423,0.0383688915509994,0.0918008456924181,0.0551147842056933,0.97063926052169,16,7,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"73",1.06465620206696,0.0969111167769423,0.0519446040138849,0.105289252568132,0.0544260789715335,0.970397001118563,16,7,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"74",1.06465620206696,0.0969111167769423,0.040300785906459,0.112664404223418,0.0542056932966024,0.968312607203499,16,7,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"75",1.06465620206696,0.0969111167769423,0.0357420112385451,0.114210015767329,0.0536363636363636,0.967225414673158,15,7,0,1,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"76",1.15641078439651,0.097806092788326,1.1504778734533,0.0323117313720264,0.0356657483930211,0.777637374725683,20,4,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"77",1.15641078439651,0.097806092788326,1.13277257085497,0.0475644234565821,0.0382552800734619,0.901042084540601,20,5,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"78",1.15641078439651,0.097806092788326,1.12249072843533,0.0599846286291825,0.0406978879706152,0.921878075849336,17,5,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"79",1.15641078439651,0.097806092788326,1.06389574655074,0.115304647680093,0.0475298438934803,0.941783501453018,16,6,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"80",1.15641078439651,0.097806092788326,0.914510985400858,0.243574880051188,0.0547566574839302,0.951758670510687,11,7,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"81",1.15641078439651,0.097806092788326,0.845471141477694,0.21468675375275,0.0556565656565657,0.957359722757156,13,7,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"82",1.15641078439651,0.097806092788326,0.423459415103341,0.38973196684582,0.0590449954086318,0.965241834025814,10,8,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"83",1.15641078439651,0.097806092788326,0.110412978633584,0.219527496250326,0.06178145087236,0.969574537653697,12,8,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"84",1.15641078439651,0.097806092788326,0.0841815145905077,0.165268213787518,0.0593296602387512,0.969476770387348,12,8,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"85",1.15641078439651,0.097806092788326,0.0544395673829507,0.140843673119439,0.057842056932966,0.969762693446801,15,8,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1
"86",1.15641078439651,0.097806092788326,0.0411704900390196,0.104860429474975,0.0565381083562902,0.970275933932458,15,8,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"87",1.15641078439651,0.097806092788326,0.0435854746659623,0.121393556644263,0.0553719008264463,0.970943779238033,15,7,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"88",1.15641078439651,0.097806092788326,0.0306742760436927,0.108820762750567,0.0550780532598714,0.970403777640398,15,7,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"89",1.15641078439651,0.097806092788326,0.0367987327459233,0.116375495559218,0.05544536271809,0.969278762540886,15.5,7,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"90",1.15641078439651,0.097806092788326,0.0451310797183864,0.113534619949332,0.0536914600550964,0.967153440626497,17,7,0,4,1,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"91",1.15641078439651,0.097806092788326,1.15203379647051,0.0305756110225818,0.0343893480257117,0.78055338806476,21,4,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"92",1.15641078439651,0.097806092788326,1.14390851496658,0.0513124564560166,0.0375298438934803,0.894937563713955,19,5,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"93",1.15641078439651,0.097806092788326,1.12294401392104,0.0678114664664343,0.0422130394857668,0.926909243341164,18,5,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"94",1.15641078439651,0.097806092788326,1.04691628169994,0.0997209882400083,0.0489807162534435,0.945270975395349,15,6,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"95",1.15641078439651,0.097806092788326,0.885861556980868,0.219509826372611,0.0544260789715335,0.953711441264235,12,7,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"96",1.15641078439651,0.097806092788326,0.835869022929477,0.233363381852145,0.057603305785124,0.95721333884444,13,7,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"97",1.15641078439651,0.097806092788326,0.244250427875424,0.321410483013729,0.0619834710743802,0.964139040537644,11,8,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"98",1.15641078439651,0.097806092788326,0.152035124578029,0.2878764352908,0.0586960514233242,0.965978336198347,10.5,8,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"99",1.15641078439651,0.097806092788326,0.084186395273355,0.173187705686325,0.0598714416896235,0.967644755019677,12,8,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"100",1.15641078439651,0.097806092788326,0.0647191790728436,0.137608824144752,0.0580073461891644,0.966921959822299,13,8,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1
"101",1.15641078439651,0.097806092788326,0.0469237359570192,0.121468411939806,0.057603305785124,0.9709454955717,14,8,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"102",1.15641078439651,0.097806092788326,0.0550393393795583,0.135608734217653,0.0555188246097337,0.971742895277602,15,7,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"103",1.15641078439651,0.097806092788326,0.0407541905125203,0.127572365350875,0.0552892561983471,0.970958460795392,17,7,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"104",1.15641078439651,0.097806092788326,0.0520779990230079,0.115454520563654,0.0551239669421488,0.969879316476557,16,7,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"105",1.15641078439651,0.097806092788326,0.037404165474839,0.10662534352432,0.0549219467401286,0.970046682195053,17,7,0,4,2,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"106",1.15641078439651,0.097806092788326,1.14826560707675,0.0335123654544475,0.0339853076216713,0.760134706371217,22,4,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"107",1.15641078439651,0.097806092788326,1.14025754591906,0.0483172711053503,0.0377594123048668,0.896481645414411,18,5,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"108",1.15641078439651,0.097806092788326,1.13377367815134,0.0472027107535684,0.0406060606060606,0.927766827169138,19,5,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"109",1.15641078439651,0.097806092788326,1.0631665761427,0.105191507608895,0.0492745638200184,0.943977421926538,15,6,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"110",1.15641078439651,0.097806092788326,0.907482759888203,0.248295193818416,0.0543985307621671,0.951221866063473,11,7,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"111",1.15641078439651,0.097806092788326,0.834209118010991,0.235567324051302,0.0563911845730028,0.955302097788118,13,7,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"112",1.15641078439651,0.097806092788326,0.621461426701133,0.373825772337103,0.0575941230486685,0.958842880588402,11,7,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"113",1.15641078439651,0.097806092788326,0.142852206077305,0.267023282123628,0.0613039485766758,0.96484523606353,11,8,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"114",1.15641078439651,0.097806092788326,0.084554256789633,0.15723992438998,0.0595775941230487,0.967098604215338,14,8,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"115",1.15641078439651,0.097806092788326,0.0700626585043066,0.166441960546979,0.057722681359045,0.967922140360735,13,8,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1
"116",1.15641078439651,0.097806092788326,0.040219598511241,0.103019138243709,0.0585766758494031,0.971715446644666,14,8,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"117",1.15641078439651,0.097806092788326,0.0363183669712136,0.121324300555619,0.0563452708907254,0.969059095920255,15,8,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"118",1.15641078439651,0.097806092788326,0.0466840513552823,0.117495855154689,0.0547566574839302,0.968604745681933,16,7,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"119",1.15641078439651,0.097806092788326,0.0314164210446885,0.111274770933544,0.054811753902663,0.971064847896368,15,7,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"120",1.15641078439651,0.097806092788326,0.0399104140720608,0.121447131781615,0.0548484848484849,0.967655929459635,15,7,0,4,3,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"121",1.15641078439651,0.097806092788326,1.1476712097692,0.0325624838755358,0.0350964187327824,0.741583077652496,19,4,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"122",1.15641078439651,0.097806092788326,1.14597689604735,0.0559588497938416,0.0383287419651056,0.888046108516573,19,5,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"123",1.15641078439651,0.097806092788326,1.13452072815047,0.0485684692060481,0.0413774104683196,0.929387992405027,20,5,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"124",1.15641078439651,0.097806092788326,1.06344366207344,0.117366822080647,0.047722681359045,0.943827915534676,14,6,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"125",1.15641078439651,0.097806092788326,0.876223880046354,0.218906553249224,0.0539577594123049,0.952759068535294,12,7,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"126",1.15641078439651,0.097806092788326,0.847610216692933,0.22469666278329,0.0570707070707071,0.96183634214602,13,7,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"127",1.15641078439651,0.097806092788326,0.650433929829083,0.372460255312313,0.0577410468319559,0.959468013218346,11,8,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"128",1.15641078439651,0.097806092788326,0.1460535061265,0.271790877470192,0.0602846648301194,0.960971580548488,12,8,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"129",1.15641078439651,0.097806092788326,0.0780064719920744,0.164941441209056,0.0604683195592286,0.971125644832855,12,8,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"130",1.15641078439651,0.097806092788326,0.0641475464418165,0.144831283649277,0.0571808999081726,0.971647326978707,14,8,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1
"131",1.15641078439651,0.097806092788326,0.0562039313440077,0.129741192175946,0.0568227731864095,0.967738268756228,16,8,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"132",1.15641078439651,0.097806092788326,0.0369675616006464,0.130686468059551,0.0557300275482094,0.96552579967742,15,7,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"133",1.15641078439651,0.097806092788326,0.0525132395565837,0.112805987553238,0.0546005509641873,0.972613858644337,18,7,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"134",1.15641078439651,0.097806092788326,0.03793721066471,0.105334941672458,0.0555831037649219,0.964787572545899,15,7,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"135",1.15641078439651,0.097806092788326,0.0459735416790935,0.114497439268677,0.0549035812672176,0.971072084872791,17,8,0,4,4,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"136",1.15641078439651,0.097806092788326,1.14965223057179,0.0337971816926727,0.0347842056932966,0.76004159014641,20.5,4,0,4,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"137",1.15641078439651,0.097806092788326,1.14667400949922,0.0583800720973796,0.0384573002754821,0.896219433174259,18,5,0,4,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"138",1.15641078439651,0.097806092788326,1.13783222411061,0.0538076903027161,0.0413406795224977,0.925306233399171,19,5,0,4,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"139",1.15641078439651,0.097806092788326,1.07794000904159,0.097768526656163,0.0475757575757576,0.94575310192806,15,6,0,4,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"140",1.15641078439651,0.097806092788326,0.912490046362019,0.216049243856255,0.0528833792470156,0.95079245373206,13,7,0,4,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"141",1.15641078439651,0.097806092788326,0.798568609230233,0.246054744286451,0.0560514233241506,0.954430410913024,12,7,0,4,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"142",1.15641078439651,0.097806092788326,0.533920180229399,0.391348698896143,0.0589439853076217,0.960571062943142,11,8,0,4,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"143",1.15641078439651,0.097806092788326,0.131191912308415,0.251163938868282,0.0608264462809917,0.963479931470222,11,8,0,4,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"144",1.15641078439651,0.097806092788326,0.0832681079357787,0.187038837865885,0.060376492194674,0.966978369839804,13,8,0,4,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"145",1.15641078439651,0.097806092788326,0.067462439885525,0.142793401406371,0.0590541781450872,0.967364489536582,12,8,0,4,5,0.3,0.3,0.1,0.03,0.1,0.05,0.03,1
