"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","emps_end","cond","rep_no","b1","b2","b3","r0","r1","r2","select","s0","s1"
"146",0.813944695814484,0.0985080765618315,0.663520500752307,0.1224634492748,0.0403948576675849,0.984764929498943,19,6,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0,1
"147",0.813944695814484,0.0985080765618315,0.625196861612416,0.234247474188133,0.0395316804407713,0.997559204049828,18,6,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0,10
"148",0.813944695814484,0.0985080765618315,0.806482878603571,0.0293935563818917,0.0333425160697888,0.776421501341682,22,4,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.03,0.1
"149",0.813944695814484,0.0985080765618315,0.666544376346271,0.122076815488301,0.0396877869605142,0.957958325777662,17,6,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.03,1
"150",0.813944695814484,0.0985080765618315,0.65010304056047,0.3398623418731,0.0409182736455464,0.968832335057872,18,6,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.03,10
"151",0.813944695814484,0.0985080765618315,0.802230612586582,0.0326610534027143,0.0332598714416896,0.739560253102298,21,3,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.06,0.1
"152",0.813944695814484,0.0985080765618315,0.655768768655649,0.126731434542075,0.0396877869605142,0.933308839507538,17,5,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.06,1
"153",0.813944695814484,0.0985080765618315,0.639185820274033,0.624436627483418,0.0400550964187328,0.939835075143575,19,6,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,0.06,10
"154",0.813944695814484,0.0985080765618315,0.808699617912729,0.0363254942231122,0.0349954086317723,0,21,2,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1,0.1
"155",0.813944695814484,0.0985080765618315,0.877835155078093,0.407496028476367,0.057842056932966,0,11,1,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1,1
"156",0.813944695814484,0.0985080765618315,2.96200544742951,4.8039316201403,0.0713498622589532,0,8,2,1,1,0.3,0.3,0.1,0.03,0.1,0.05,1,1,10
"157",0.813944695814484,0.0985080765618315,0.802645782767213,0.0399324528244833,0.0291551882460973,0.757359712649229,23,3,1,1,0.3,0.3,0.1,0.03,1,0.05,1,0,0.1
"158",0.813944695814484,0.0985080765618315,0.624000287041419,0.157971724930547,0.0297245179063361,0.980216112469366,21,5,1,1,0.3,0.3,0.1,0.03,1,0.05,1,0,1
"159",0.813944695814484,0.0985080765618315,0.62606215550482,0.243327563069865,0.0294214876033058,0.993888730145723,23,5,1,1,0.3,0.3,0.1,0.03,1,0.05,1,0,10
"160",0.813944695814484,0.0985080765618315,0.808504821579558,0.037548065832042,0.0302754820936639,0.736426290174998,21,3,1,1,0.3,0.3,0.1,0.03,1,0.05,1,0.03,0.1
"161",0.813944695814484,0.0985080765618315,0.608907813224452,0.149031367699672,0.0307162534435262,0.961993365717898,22,5,1,1,0.3,0.3,0.1,0.03,1,0.05,1,0.03,1
"162",0.813944695814484,0.0985080765618315,0.616323009451052,0.344276937897368,0.0310376492194674,0.969690451818836,20,5,1,1,0.3,0.3,0.1,0.03,1,0.05,1,0.03,10
"163",0.813944695814484,0.0985080765618315,0.819351613060411,0.038138361110604,0.0297337006427916,0.720260306193792,20,3,1,1,0.3,0.3,0.1,0.03,1,0.05,1,0.06,0.1
"164",0.813944695814484,0.0985080765618315,0.619146357128717,0.15475488693323,0.0299357208448118,0.937022886222964,22,5,1,1,0.3,0.3,0.1,0.03,1,0.05,1,0.06,1
"165",0.813944695814484,0.0985080765618315,0.668154001574334,0.443923820834806,0.0317079889807163,0.93500080717561,20,5,1,1,0.3,0.3,0.1,0.03,1,0.05,1,0.06,10
"166",0.813944695814484,0.0985080765618315,0.815643653440239,0.0392396583611389,0.029485766758494,0,24,1,1,1,0.3,0.3,0.1,0.03,1,0.05,1,1,0.1
"167",0.813944695814484,0.0985080765618315,0.875268191285386,0.354258751900641,0.0319926538108356,0,22,2,1,1,0.3,0.3,0.1,0.03,1,0.05,1,1,1
"168",0.813944695814484,0.0985080765618315,1.38961670020207,3.88493879427879,0.0534527089072544,0,11,1,1,1,0.3,0.3,0.1,0.03,1,0.05,1,1,10
"169",0.813944695814484,0.0985080765618315,0.798905741762382,0.038175896591276,0.0297796143250689,0.760251363050625,22,3,1,1,0.3,0.3,0.1,0.03,10,0.05,1,0,0.1
"170",0.813944695814484,0.0985080765618315,0.646492268441238,0.174852123569649,0.0294765840220386,0.983354000310061,21,5,1,1,0.3,0.3,0.1,0.03,10,0.05,1,0,1
"171",0.813944695814484,0.0985080765618315,0.595948230350899,0.213749101248239,0.0302020202020202,0.994143383484372,20,5,1,1,0.3,0.3,0.1,0.03,10,0.05,1,0,10
"172",0.813944695814484,0.0985080765618315,0.798190928501728,0.0418783331011804,0.0296969696969697,0.743062707002566,22,3,1,1,0.3,0.3,0.1,0.03,10,0.05,1,0.03,0.1
"173",0.813944695814484,0.0985080765618315,0.58404799840144,0.159373140027642,0.029742883379247,0.956544316191097,23,5,1,1,0.3,0.3,0.1,0.03,10,0.05,1,0.03,1
"174",0.813944695814484,0.0985080765618315,0.60983909470362,0.614305837746783,0.03,0.967612762791678,20,5,1,1,0.3,0.3,0.1,0.03,10,0.05,1,0.03,10
"175",0.813944695814484,0.0985080765618315,0.812123209498077,0.036925927333478,0.0288337924701561,0.736372168206108,22,3,1,1,0.3,0.3,0.1,0.03,10,0.05,1,0.06,0.1
"176",0.813944695814484,0.0985080765618315,0.599390952298311,0.151279406228731,0.0302938475665748,0.931854961945622,22,5,1,1,0.3,0.3,0.1,0.03,10,0.05,1,0.06,1
"177",0.813944695814484,0.0985080765618315,0.617100564474592,0.672492929645908,0.0293112947658402,0.934416762547636,23,4,1,1,0.3,0.3,0.1,0.03,10,0.05,1,0.06,10
"178",0.813944695814484,0.0985080765618315,0.824821039613308,0.0430685350984088,0.0302020202020202,0,22,2,1,1,0.3,0.3,0.1,0.03,10,0.05,1,1,0.1
"179",0.813944695814484,0.0985080765618315,0.858538033814664,0.390939333942456,0.0302479338842975,0,23.5,1,1,1,0.3,0.3,0.1,0.03,10,0.05,1,1,1
"180",0.813944695814484,0.0985080765618315,1.28301931962915,3.59557970370094,0.0324609733700643,0,21,2,1,1,0.3,0.3,0.1,0.03,10,0.05,1,1,10
"181",0.813944695814484,0.0985080765618315,0.798321293317789,0.025575297662315,0.0629201101928375,0.842298646796346,11,7,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,0,0.1
"182",0.813944695814484,0.0985080765618315,0.606810836021059,0.128300847298974,0.0681267217630854,0.990417136352202,9.5,10,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,0,1
"183",0.813944695814484,0.0985080765618315,0.555800390158325,0.112715988059264,0.0690449954086318,0.997924266293651,10,10,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,0,10
"184",0.813944695814484,0.0985080765618315,0.804667720278226,0.0274381590837765,0.0625803489439853,0.811592747682691,11,6,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,0.03,0.1
"185",0.813944695814484,0.0985080765618315,0.611316771668598,0.127877496672727,0.0678604224058769,0.967983709652622,10,9,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,0.03,1
"186",0.813944695814484,0.0985080765618315,0.668596767055986,0.5596297643407,0.0691368227731864,0.968354285642254,10,9,1,1,0.3,0.3,0.1,0.06,0.1,0.05,1,0.03,10
