"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","cond","rep_no","b1","b2","b3","alienate","r0","r1","r2","select","s0","s1"
"1",1.12044255694182,0.0950474142291856,0.232666790942881,0.14693498821096,0.0401561065197429,0.747252664765869,27.1078378449087,1,1,0,0.3,0.1,1,0.01,1,0.06,1,0.1,0.01
"2",1.12044255694182,0.0950474142291856,0.216888455080406,0.103094136992846,0.0363452708907254,0.750625863884922,32.0470915338109,1,1,0,0.3,0.1,1,0.01,1,0.06,1,0.1,0.03
"3",1.12044255694182,0.0950474142291856,0.221592152403458,0.700448245417575,0.0229935720844812,0.923208161107533,49.0256713553399,1,1,0,0.3,0.1,1,0.01,1,0.06,1,1,0.01
"4",1.12044255694182,0.0950474142291856,0.227541921448476,0.689500299774382,0.022534435261708,0.919576980272612,49.1183887372766,1,1,0,0.3,0.1,1,0.01,1,0.06,1,1,0.03
"5",1.12044255694182,0.0950474142291856,0.480665312376425,1.35349509256665,0.0105509641873278,0.968175863488363,71.8500707864946,1,1,0,0.3,0.1,1,0.01,1,0.06,1,10,0.01
"6",1.12044255694182,0.0950474142291856,0.649403108462323,1.59672130975171,0.0102387511478421,0.959495516058016,74.753728028907,1,1,0,0.3,0.1,1,0.01,1,0.06,1,10,0.03
"7",1.12044255694182,0.0950474142291856,0.188570788314712,0.1116310104889,0.045702479338843,0.789939495465861,23.9201202395905,1,1,0,0.3,0.1,1,0.03,1,0.06,1,0.1,0.01
"8",1.12044255694182,0.0950474142291856,0.286198036753324,0.0964849081270105,0.0447107438016529,0.794153493110732,23.201944923713,1,1,0,0.3,0.1,1,0.03,1,0.06,1,0.1,0.03
"9",1.12044255694182,0.0950474142291856,0.381902338331206,0.629904067848557,0.0370523415977961,0.953145761468713,26.5865814296064,1,1,0,0.3,0.1,1,0.03,1,0.06,1,1,0.01
"10",1.12044255694182,0.0950474142291856,0.285252118414819,0.624835796890999,0.0372635445362718,0.941889339724888,25.7461810270224,1,1,0,0.3,0.1,1,0.03,1,0.06,1,1,0.03
"11",1.12044255694182,0.0950474142291856,0.207469679768798,1.86088406547822,0.0284297520661157,0.986481338448881,33.1954986635103,1,1,0,0.3,0.1,1,0.03,1,0.06,1,10,0.01
"12",1.12044255694182,0.0950474142291856,0.326255866615978,1.91823959007656,0.0304224058769513,0.968606710598473,32.8188895414237,1,1,0,0.3,0.1,1,0.03,1,0.06,1,10,0.03
"13",1.12044255694182,0.0950474142291856,0.0220091411665043,0.0535114408616105,0.029247015610652,0.823711405457574,41.8972557395137,1,1,0.2,0.3,0.1,1,0.01,1,0.06,1,0.1,0.01
"14",1.12044255694182,0.0950474142291856,0.0155757683672656,0.046931549847864,0.0307254361799816,0.810870139594909,41.8844603283984,1,1,0.2,0.3,0.1,1,0.01,1,0.06,1,0.1,0.03
"15",1.12044255694182,0.0950474142291856,0.107539794719722,0.309176819253622,0.0175022956841139,0.959332565775141,55.3488435213608,1,1,0.2,0.3,0.1,1,0.01,1,0.06,1,1,0.01
"16",1.12044255694182,0.0950474142291856,0.0843107192304854,0.305258384844668,0.0170615243342516,0.944670124957542,57.2169599928729,1,1,0.2,0.3,0.1,1,0.01,1,0.06,1,1,0.03
"17",1.12044255694182,0.0950474142291856,0.267774360105318,0.937032688913041,0.010119375573921,0.960337209087209,73.5065501590124,1,1,0.2,0.3,0.1,1,0.01,1,0.06,1,10,0.01
"18",1.12044255694182,0.0950474142291856,0.339622993087874,0.887121325917419,0.00987144168962351,0.960031778542808,77.9165447029935,1,1,0.2,0.3,0.1,1,0.01,1,0.06,1,10,0.03
"19",1.12044255694182,0.0950474142291856,0.0107926322981032,0.0458442131989787,0.0416620752984389,0.866459601261731,27.141944923713,1,1,0.2,0.3,0.1,1,0.03,1,0.06,1,0.1,0.01
"20",1.12044255694182,0.0950474142291856,0.0107057271030043,0.048055155775272,0.0398255280073462,0.853306842624282,28.2927602826565,1,1,0.2,0.3,0.1,1,0.03,1,0.06,1,0.1,0.03
"21",1.12044255694182,0.0950474142291856,0.0412094440694473,0.18071200878603,0.0339026629935721,0.974304146770438,30.112892307656,1,1,0.2,0.3,0.1,1,0.03,1,0.06,1,1,0.01
"22",1.12044255694182,0.0950474142291856,0.038802298506718,0.164608923181172,0.0331037649219467,0.956764628762102,31.0356844149657,1,1,0.2,0.3,0.1,1,0.03,1,0.06,1,1,0.03
"23",1.12044255694182,0.0950474142291856,0.0667904242012511,0.515688033687023,0.0304315886134068,0.985489892094092,31.5837671181496,1,1,0.2,0.3,0.1,1,0.03,1,0.06,1,10,0.01
"24",1.12044255694182,0.0950474142291856,0.0683311223751421,0.710337566208845,0.0303673094582185,0.967625269201596,32.7000567213382,1,1,0.2,0.3,0.1,1,0.03,1,0.06,1,10,0.03
"25",1.12044255694182,0.0950474142291856,0.00294445517364824,0.0291588453110834,0.0263269054178145,0.773188387655893,48.8092874329258,1,1,0.6,0.3,0.1,1,0.01,1,0.06,1,0.1,0.01
"26",1.12044255694182,0.0950474142291856,0.00331710094110009,0.0253532900099787,0.0260881542699725,0.801570203935504,51.1654323682835,1,1,0.6,0.3,0.1,1,0.01,1,0.06,1,0.1,0.03
"27",1.12044255694182,0.0950474142291856,0.0158019483054825,0.165737869453856,0.0152249770431589,0.960192062434084,65.1856441887535,1,1,0.6,0.3,0.1,1,0.01,1,0.06,1,1,0.01
"28",1.12044255694182,0.0950474142291856,0.0198231909316732,0.188503847441663,0.016455463728191,0.952829026131421,59.7246414533702,1,1,0.6,0.3,0.1,1,0.01,1,0.06,1,1,0.03
"29",1.12044255694182,0.0950474142291856,0.112518201533859,0.485013742782391,0.0100734618916437,0.969127065064565,74.601865039263,1,1,0.6,0.3,0.1,1,0.01,1,0.06,1,10,0.01
"30",1.12044255694182,0.0950474142291856,0.127988827400956,0.473930001063383,0.0104683195592286,0.957846193158693,73.0220154511384,1,1,0.6,0.3,0.1,1,0.01,1,0.06,1,10,0.03
"31",1.12044255694182,0.0950474142291856,6.09599126159695e-05,0.0124323741379139,0.0379155188246097,0.872627139710825,28.6766666666667,1,1,0.6,0.3,0.1,1,0.03,1,0.06,1,0.1,0.01
"32",1.12044255694182,0.0950474142291856,8.5072408028341e-05,0.0226035853060152,0.0376308539944904,0.861594131334322,28.4218971286895,1,1,0.6,0.3,0.1,1,0.03,1,0.06,1,0.1,0.03
"33",1.12044255694182,0.0950474142291856,0.000836884930092532,0.060579446461657,0.0322130394857668,0.976192732729159,30.6201693719796,1,1,0.6,0.3,0.1,1,0.03,1,0.06,1,1,0.01
"34",1.12044255694182,0.0950474142291856,0.000759068953925371,0.0681559802401541,0.0325160697887971,0.958587725086692,30.2671006567858,1,1,0.6,0.3,0.1,1,0.03,1,0.06,1,1,0.03
"35",1.12044255694182,0.0950474142291856,0.00136619774162816,0.146056461644441,0.0305325987144169,0.99033530844722,30.0416059753064,1,1,0.6,0.3,0.1,1,0.03,1,0.06,1,10,0.01
"36",1.12044255694182,0.0950474142291856,0.00163475970161603,0.192479228441665,0.0291000918273646,0.966908602850641,30.8579837302487,1,1,0.6,0.3,0.1,1,0.03,1,0.06,1,10,0.03
"37",1.10464336678037,0.995678916869216,0.0497478593343639,0.108551680356125,0.0385307621671258,0.745186088846561,30.2579078516375,2,1,0,0.3,0.1,1,0.01,1,0.06,1,0.1,0.01
"38",1.10464336678037,0.995678916869216,0.0570170415225332,0.110829249159423,0.0384205693296602,0.748037243144259,30.7885043292025,2,1,0,0.3,0.1,1,0.01,1,0.06,1,0.1,0.03
"39",1.10464336678037,0.995678916869216,0.637580647883199,0.808926894541299,0.0260238751147842,0.916247611864013,40.2119772241101,2,1,0,0.3,0.1,1,0.01,1,0.06,1,1,0.01
"40",1.10464336678037,0.995678916869216,0.504353865089404,0.868732273466519,0.0266207529843893,0.916329355173837,41.9331690654644,2,1,0,0.3,0.1,1,0.01,1,0.06,1,1,0.03
"41",1.10464336678037,0.995678916869216,0.590694457670565,1.70792267830562,0.01,0.968194652569653,74.1451376675665,2,1,0,0.3,0.1,1,0.01,1,0.06,1,10,0.01
"42",1.10464336678037,0.995678916869216,0.550723550871693,1.94292766863883,0.0112396694214876,0.957420273082038,70.7712080798959,2,1,0,0.3,0.1,1,0.01,1,0.06,1,10,0.03
"43",1.10464336678037,0.995678916869216,0.0508219936991063,0.112755198658406,0.0472635445362718,0.782594631980878,21.5990616954591,2,1,0,0.3,0.1,1,0.03,1,0.06,1,0.1,0.01
"44",1.10464336678037,0.995678916869216,0.041306719074154,0.110036942638526,0.0481175390266299,0.77418784159483,22.5246172510147,2,1,0,0.3,0.1,1,0.03,1,0.06,1,0.1,0.03
"45",1.10464336678037,0.995678916869216,0.562201578815549,0.775901006526684,0.0390633608815427,0.937683948229174,26.7768658289968,2,1,0,0.3,0.1,1,0.03,1,0.06,1,1,0.01
"46",1.10464336678037,0.995678916869216,0.355786899571447,0.881640259015223,0.0399724517906336,0.936844982392864,24.9914041074071,2,1,0,0.3,0.1,1,0.03,1,0.06,1,1,0.03
"47",1.10464336678037,0.995678916869216,0.515446655510169,1.70747195671871,0.0299540863177227,0.990697647946281,32.1124483740965,2,1,0,0.3,0.1,1,0.03,1,0.06,1,10,0.01
"48",1.10464336678037,0.995678916869216,0.566183111596983,2.18635057904694,0.0304591368227732,0.967385420606738,30.8649932124775,2,1,0,0.3,0.1,1,0.03,1,0.06,1,10,0.03
"49",1.10464336678037,0.995678916869216,0.0145110015499696,0.0502054373275799,0.0289990817263545,0.822215080819313,45.0512843751035,2,1,0.2,0.3,0.1,1,0.01,1,0.06,1,0.1,0.01
"50",1.10464336678037,0.995678916869216,0.0114740952621601,0.0437584648609782,0.0271625344352617,0.794806228730186,48.0647064549889,2,1,0.2,0.3,0.1,1,0.01,1,0.06,1,0.1,0.03
"51",1.10464336678037,0.995678916869216,0.110216427042971,0.306939105305013,0.0185215794306703,0.953800267699497,54.7371983801992,2,1,0.2,0.3,0.1,1,0.01,1,0.06,1,1,0.01
