"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","emps_end","cond","rep_no","b1","b2","b3","r0","r1","r2","s0","s1"
"1",1.06465620206696,0.0969111167769423,1.0515449368094,0.0901014434301709,0.0428925619834711,0.755745135224451,16,4,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"2",1.06465620206696,0.0969111167769423,1.00693501391484,0.172323970506264,0.0543617998163453,0.883676428120033,12,6,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"3",1.06465620206696,0.0969111167769423,1.0032231255252,0.270926297580039,0.0567676767676768,0.914898762887768,11,7,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"4",1.06465620206696,0.0969111167769423,0.857720684482729,0.358382281770688,0.0601010101010101,0.940289176174847,11,7,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"5",1.06465620206696,0.0969111167769423,0.836741684359431,0.468728673398888,0.0618457300275482,0.949950414042208,9,7,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"6",1.06465620206696,0.0969111167769423,0.762967402594846,0.547050075645652,0.0653902662993572,0.955434976378263,11,8,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"7",1.06465620206696,0.0969111167769423,0.712695455138021,0.6730997686638,0.0645913682277319,0.960021948439769,10,8,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"8",1.06465620206696,0.0969111167769423,0.625632644662175,0.747305866852724,0.0655096418732782,0.95964564738126,10,8,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"9",1.06465620206696,0.0969111167769423,0.468366769029247,0.876043035817873,0.0660973370064279,0.965163688275212,9,8,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"10",1.06465620206696,0.0969111167769423,0.302563615999399,0.932984397211532,0.069366391184573,0.964460282416354,8,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1
"11",1.06465620206696,0.0969111167769423,0.363961448043772,0.963159640808849,0.0662718089990817,0.970312960090802,9,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"12",1.06465620206696,0.0969111167769423,0.262411446119419,0.989487639250634,0.0671441689623508,0.966711325635674,8,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"13",1.06465620206696,0.0969111167769423,0.294968483604216,1.07370915785349,0.0697245179063361,0.971219793495611,8,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"14",1.06465620206696,0.0969111167769423,0.287916809536891,1.1179456350206,0.0687511478420569,0.969109418191334,8,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"15",1.06465620206696,0.0969111167769423,0.294256483694284,1.10578277410282,0.0693112947658402,0.972066238009528,8,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"16",1.06465620206696,0.0969111167769423,1.05514133410599,0.0601571883290404,0.0392837465564738,0.754923457851152,19,4,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"17",1.06465620206696,0.0969111167769423,1.06103726775222,0.0821369930781664,0.0442607897153352,0.862632060234008,17,5,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"18",1.06465620206696,0.0969111167769423,0.991244278018593,0.121023961619828,0.0488154269972452,0.912058982933846,16,6,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"19",1.06465620206696,0.0969111167769423,0.902408898901591,0.177419579630637,0.0534710743801653,0.938923135752004,12,7,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"20",1.06465620206696,0.0969111167769423,0.887300258676746,0.163100397458458,0.0543342516069789,0.957147706499941,13,7,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"21",1.06465620206696,0.0969111167769423,0.818026030924514,0.27874766888043,0.0566483011937557,0.958644486236242,11,7,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"22",1.06465620206696,0.0969111167769423,0.448749560690674,0.455255079236218,0.0609733700642792,0.956161385831736,10,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"23",1.06465620206696,0.0969111167769423,0.118636863268772,0.325071060458678,0.0613039485766758,0.965322931836059,10,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"24",1.06465620206696,0.0969111167769423,0.0961878441440061,0.259898543716107,0.0631496786042241,0.965495651646296,11,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"25",1.06465620206696,0.0969111167769423,0.0809859103912864,0.240004532183691,0.0612304866850321,0.967527353296153,12,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1
"26",1.06465620206696,0.0969111167769423,0.0842527819848774,0.210018372869078,0.0617998163452709,0.97023251333335,12,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"27",1.06465620206696,0.0969111167769423,0.0916390612584224,0.228675503745359,0.0607897153351699,0.970455095689188,13,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"28",1.06465620206696,0.0969111167769423,0.0909360270630049,0.231141786848139,0.0614967860422406,0.97108861408951,12,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"29",1.06465620206696,0.0969111167769423,0.0822291939255829,0.257337771455598,0.0609917355371901,0.968675486046476,12,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"30",1.06465620206696,0.0969111167769423,0.0861703040659783,0.246202046103682,0.0630027548209366,0.971273421127313,12,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"31",1.06465620206696,0.0969111167769423,1.06162396264014,0.0342321290717136,0.0352984389348026,0.703414000772816,20,3,1,1,0.2,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"32",1.06465620206696,0.0969111167769423,1.04679681781875,0.0470468643810915,0.039228650137741,0.859392669368241,20,5,1,1,0.2,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"33",1.06465620206696,0.0969111167769423,1.0105523856202,0.0795654946892022,0.0443526170798898,0.912741594792889,15,6,1,1,0.2,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"34",1.06465620206696,0.0969111167769423,0.964852043710941,0.107854815362024,0.0491919191919192,0.926270415768967,14,6,1,1,0.2,0.3,0.1,0.03,0.1,0.05,0.03,0.4
