"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","emps_end","cond","rep_no","b1","b2","b3","r0","r1","r2","s0","s1"
"1",1.06465620206696,0.0969111167769423,1.0657627544302,0.0644563533659264,0.00988980716253443,0.454102524653995,95.5,2,1,1,0,0.3,0.1,0,0.1,0.05,0,0.1
"2",1.06465620206696,0.0969111167769423,0.910082373102054,0.672662436472682,0.0216069788797062,0.964020306361807,46,3,1,1,0,0.3,0.1,0,0.1,0.05,0,1
"3",1.06465620206696,0.0969111167769423,0.754766298995112,1.12321829465238,0.0238934802571166,0.996606909430439,27,4,1,1,0,0.3,0.1,0,0.1,0.05,0,10
"4",1.06465620206696,0.0969111167769423,1.06065184800803,0.064974350258921,0.00948576675849403,0.436273264962093,95.5,2,1,1,0,0.3,0.1,0,0.1,0.05,0.03,0.1
"5",1.06465620206696,0.0969111167769423,0.921538548421458,0.688726972570427,0.0213131313131313,0.94644114658252,44,3,1,1,0,0.3,0.1,0,0.1,0.05,0.03,1
"6",1.06465620206696,0.0969111167769423,0.786949056443379,2.53747842178721,0.0219375573921028,0.962287386441897,34,3.5,1,1,0,0.3,0.1,0,0.1,0.05,0.03,10
"7",1.06465620206696,0.0969111167769423,1.06775254083758,0.058728288072056,0.00892561983471074,0.41090669678905,107,2,1,1,0,0.3,0.1,0,0.1,0.05,0.06,0.1
"8",1.06465620206696,0.0969111167769423,0.93486856872809,0.678736734001148,0.0216528925619835,0.922858605817732,46,3,1,1,0,0.3,0.1,0,0.1,0.05,0.06,1
"9",1.06465620206696,0.0969111167769423,0.846604343925622,3.09666566614975,0.0229935720844812,0.946762921309537,33.5,3,1,1,0,0.3,0.1,0,0.1,0.05,0.06,10
"10",1.06465620206696,0.0969111167769423,1.06556246454206,0.0544566740527537,0.00830119375573921,0,107,2,1,1,0,0.3,0.1,0,0.1,0.05,1,0.1
"11",1.06465620206696,0.0969111167769423,1.06100376776911,0.615617148922984,0.0192561983471074,0,69,2,1,1,0,0.3,0.1,0,0.1,0.05,1,1
"12",1.06465620206696,0.0969111167769423,1.06525454511732,7.24982907683269,0.0235904499540863,0,35,2,1,1,0,0.3,0.1,0,0.1,0.05,1,10
"13",1.06465620206696,0.0969111167769423,1.06606727105745,0.0932383199627244,0.000257116620752984,0.02,35.9842875793279,2,1,1,0,0.3,0.1,0,1,0.05,0,0.1
"14",1.06465620206696,0.0969111167769423,1.06500577892637,0.129412264126086,0.000257116620752984,0.115942028985507,34.3666489715033,2,1,1,0,0.3,0.1,0,1,0.05,0,1
"15",1.06465620206696,0.0969111167769423,1.06525868776692,0.88222206710523,0.000826446280991736,0.317948717948718,76.2517842082166,2,1,1,0,0.3,0.1,0,1,0.05,0,10
