"","varbtwn_start","varwin_start","varbtwn_end","varwin_end","turnover","carriers","tenure_end","emps_end","cond","rep_no","b1","b2","b3","r0","r1","r2","s0","s1"
"1",1.06465620206696,0.0969111167769423,1.03662412428513,0.0874719288115517,0.0429292929292929,0.756562244202278,16,4,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"2",1.06465620206696,0.0969111167769423,1.00795840436264,0.178740721680818,0.0541873278236915,0.896954310141328,12,6,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"3",1.06465620206696,0.0969111167769423,0.99401635940433,0.263249543493785,0.0578053259871442,0.918062737354768,12,7,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"4",1.06465620206696,0.0969111167769423,0.934321035003716,0.343356557068218,0.0576859504132231,0.94245579960811,11,7,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"5",1.06465620206696,0.0969111167769423,0.837951216568002,0.442268681840503,0.0625895316804408,0.953477186399583,10,8,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"6",1.06465620206696,0.0969111167769423,0.809959783894117,0.525893850468954,0.0630670339761249,0.952906688790194,10,8,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"7",1.06465620206696,0.0969111167769423,0.683194935459502,0.635479961405691,0.0642883379247016,0.954489685919092,9,8,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"8",1.06465620206696,0.0969111167769423,0.689829924789904,0.744603702875803,0.0645454545454545,0.962115488927458,8,8,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"9",1.06465620206696,0.0969111167769423,0.505553809972592,0.820162798110482,0.0658585858585859,0.966784763192136,10,8,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"10",1.06465620206696,0.0969111167769423,0.295136408593545,0.936000518289151,0.0673553719008265,0.966130604649371,9,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1
"11",1.06465620206696,0.0969111167769423,0.282557046699654,0.946741882816345,0.0674931129476584,0.972479500196287,9,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"12",1.06465620206696,0.0969111167769423,0.351898552959994,0.994354918422312,0.067961432506887,0.972428290452321,9,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"13",1.06465620206696,0.0969111167769423,0.268199632561386,1.04214763240478,0.0676584022038568,0.972431135660167,8,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"14",1.06465620206696,0.0969111167769423,0.392346739319663,1.09122813405129,0.0700918273645546,0.969313922424016,9,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1.4
"15",1.06465620206696,0.0969111167769423,0.355900833596041,1.09527075502382,0.0702754820936639,0.9679171637847,8,9,1,1,0,0.3,0.1,0.03,0.1,0.05,0.03,1.5
"16",1.06465620206696,0.0969111167769423,1.06254904455815,0.0645523757576942,0.0389439853076217,0.751303299082793,19,4,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.1
"17",1.06465620206696,0.0969111167769423,1.00651386712128,0.0982089230772591,0.04633608815427,0.87648928372283,16,6,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.2
"18",1.06465620206696,0.0969111167769423,0.984189147250156,0.162852990388556,0.0512304866850321,0.913219208843203,15,6,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.3
"19",1.06465620206696,0.0969111167769423,0.916441765895314,0.222395127667038,0.0561065197428834,0.932671064266545,11.5,7,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.4
"20",1.06465620206696,0.0969111167769423,0.858001937355084,0.240754958645507,0.0572910927456382,0.954441168838788,12,7,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.5
"21",1.06465620206696,0.0969111167769423,0.8487359028565,0.319840265672649,0.0579981634527089,0.954265431807378,12,7,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.6
"22",1.06465620206696,0.0969111167769423,0.477311722052802,0.497967296887762,0.0604499540863177,0.955958505990788,10,7,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.7
"23",1.06465620206696,0.0969111167769423,0.179677688508408,0.464943368236004,0.0635353535353535,0.966946358178194,9,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.8
"24",1.06465620206696,0.0969111167769423,0.145787106436583,0.384527072164026,0.0639944903581267,0.967913622297242,10,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,0.9
"25",1.06465620206696,0.0969111167769423,0.12026184117537,0.347273427956019,0.0655922865013774,0.970976342319145,10,9,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1
"26",1.06465620206696,0.0969111167769423,0.12730800447534,0.360577834079251,0.0643893480257117,0.968204789659679,10,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1.1
"27",1.06465620206696,0.0969111167769423,0.135362828806122,0.349303778170612,0.06455463728191,0.970263764916141,11,9,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1.2
"28",1.06465620206696,0.0969111167769423,0.108133007271531,0.355156436319093,0.0645821854912764,0.969081032015844,11,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1.3
"29",1.06465620206696,0.0969111167769423,0.136956471035344,0.362090397460144,0.065188246097337,0.969318853947129,10,8,1,1,0.1,0.3,0.1,0.03,0.1,0.05,0.03,1.4
